age,fnlwgt,education-num,marital-status,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,target,sex,education,workclass,occupation
52.0,204447.0,9.0,2,0,4,4386.0,0.0,40.0,39,0,1,11,4,2
58.0,372181.0,9.0,0,4,4,0.0,0.0,40.0,39,0,0,11,4,8
53.0,76128.0,9.0,0,1,3,0.0,0.0,60.0,7,1,1,11,4,3
31.0,54318.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,3,4
35.0,129597.0,10.0,2,0,4,0.0,0.0,46.0,39,1,1,15,3,12
41.0,219591.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,4,2
22.0,228724.0,11.0,4,1,4,0.0,0.0,40.0,39,1,1,8,3,3
41.0,104334.0,10.0,2,0,4,0.0,0.0,50.0,39,0,1,15,4,12
31.0,166343.0,9.0,4,3,2,0.0,0.0,50.0,0,1,1,11,3,7
59.0,189721.0,13.0,2,0,4,0.0,0.0,40.0,22,0,1,9,4,3
44.0,118550.0,9.0,0,4,4,0.0,0.0,33.0,39,1,0,11,4,12
40.0,390781.0,9.0,0,1,2,0.0,0.0,48.0,39,1,0,11,7,8
23.0,316793.0,9.0,2,5,2,0.0,0.0,35.0,39,1,0,11,3,8
43.0,76487.0,7.0,2,0,4,0.0,0.0,40.0,39,1,1,2,4,12
35.0,139086.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,3
61.0,31285.0,4.0,5,1,4,0.0,0.0,40.0,39,1,1,5,0,11
49.0,34545.0,10.0,2,0,4,0.0,1887.0,40.0,39,0,1,15,4,5
34.0,114074.0,11.0,6,4,4,0.0,0.0,40.0,39,1,0,8,1,5
49.0,304416.0,7.0,2,5,4,0.0,0.0,40.0,39,1,0,2,4,8
33.0,291333.0,13.0,2,0,4,7298.0,0.0,45.0,39,0,1,9,2,4
65.0,197883.0,6.0,2,0,4,0.0,0.0,70.0,39,1,1,11,0,0
24.0,165475.0,9.0,4,1,4,0.0,0.0,25.0,39,1,1,11,3,3
45.0,98265.0,9.0,0,1,4,0.0,0.0,40.0,39,1,0,11,0,11
23.0,120046.0,12.0,4,3,4,0.0,0.0,40.0,39,1,1,7,3,2
42.0,184105.0,11.0,2,0,4,0.0,0.0,45.0,39,0,1,8,7,8
37.0,236359.0,10.0,0,1,2,0.0,0.0,37.0,39,1,0,15,4,2
29.0,99297.0,9.0,2,1,1,0.0,0.0,40.0,1,1,0,11,2,11
36.0,116445.0,9.0,0,3,4,0.0,0.0,40.0,39,1,1,11,4,2
39.0,225605.0,9.0,2,0,4,0.0,0.0,24.0,39,1,1,11,4,3
50.0,82783.0,14.0,2,0,4,0.0,0.0,45.0,39,0,1,12,2,10
27.0,292120.0,9.0,0,1,4,0.0,0.0,45.0,39,1,0,11,3,13
48.0,232149.0,13.0,0,3,4,0.0,0.0,40.0,39,1,0,9,4,1
39.0,270059.0,10.0,0,4,4,0.0,0.0,35.0,39,1,0,15,4,2
27.0,198708.0,14.0,2,0,4,0.0,0.0,37.0,39,1,1,12,5,11
41.0,529216.0,13.0,0,4,2,7430.0,0.0,45.0,0,0,1,9,4,13
23.0,234663.0,9.0,4,1,4,0.0,0.0,40.0,39,1,1,11,3,2
24.0,33432.0,12.0,2,5,4,0.0,0.0,40.0,39,1,0,7,5,12
45.0,34419.0,13.0,4,1,4,0.0,0.0,30.0,39,1,1,9,4,9
55.0,184702.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,6,8
40.0,37848.0,9.0,0,4,4,0.0,0.0,40.0,39,1,0,11,4,11
51.0,338836.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,5,5
66.0,185369.0,6.0,2,0,4,0.0,0.0,30.0,39,1,1,11,5,8
19.0,327079.0,10.0,4,3,4,0.0,0.0,40.0,39,1,0,15,4,2
47.0,173783.0,13.0,2,0,4,15024.0,0.0,60.0,39,0,1,9,5,12
32.0,321313.0,14.0,4,3,2,0.0,0.0,40.0,39,1,1,12,3,8
22.0,185357.0,10.0,4,3,4,0.0,0.0,50.0,39,1,1,15,2,0
22.0,215074.0,10.0,2,0,0,0.0,0.0,40.0,39,1,1,15,3,12
30.0,48542.0,8.0,2,5,4,0.0,0.0,40.0,39,1,0,0,5,2
43.0,99220.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,6,8
22.0,125010.0,13.0,4,3,4,0.0,0.0,20.0,39,1,0,9,1,11
67.0,233022.0,7.0,6,4,4,0.0,0.0,20.0,39,1,0,2,4,2
27.0,142621.0,13.0,4,1,4,4101.0,0.0,40.0,39,1,0,9,1,11
45.0,28035.0,10.0,4,2,4,0.0,0.0,50.0,39,1,1,15,4,5
35.0,225750.0,13.0,0,4,4,0.0,0.0,32.0,39,1,0,9,3,11
33.0,594187.0,14.0,2,0,4,0.0,0.0,45.0,39,0,1,12,3,10
28.0,291789.0,9.0,4,4,2,0.0,0.0,50.0,39,1,0,11,3,7
42.0,204817.0,13.0,2,0,2,0.0,0.0,35.0,39,1,1,9,4,12
50.0,116933.0,9.0,0,1,4,0.0,0.0,33.0,39,1,0,11,4,8
66.0,134130.0,13.0,6,1,4,0.0,0.0,12.0,39,1,1,9,4,8
41.0,176069.0,9.0,5,4,4,0.0,0.0,40.0,39,1,0,11,4,2
61.0,160143.0,9.0,2,0,4,15024.0,0.0,45.0,39,0,1,11,4,12
39.0,255503.0,13.0,4,1,4,0.0,0.0,40.0,39,0,1,9,4,5
30.0,255004.0,12.0,0,1,4,0.0,0.0,52.0,39,1,1,7,3,12
18.0,101061.0,7.0,4,3,4,0.0,0.0,70.0,39,1,1,2,5,5
45.0,31339.0,13.0,2,0,4,0.0,0.0,45.0,39,0,1,9,4,1
40.0,106698.0,12.0,0,4,4,0.0,0.0,40.0,39,1,0,7,4,9
46.0,97883.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,4,2
26.0,264055.0,10.0,4,4,4,0.0,0.0,55.0,39,1,1,15,3,12
75.0,208426.0,15.0,2,0,4,0.0,0.0,35.0,39,1,1,14,6,11
17.0,240143.0,7.0,4,3,4,0.0,0.0,30.0,39,1,1,2,4,12
27.0,194515.0,12.0,4,3,2,0.0,0.0,37.0,39,1,0,7,5,11
36.0,168894.0,11.0,3,3,4,0.0,0.0,40.0,11,1,0,8,7,12
51.0,145409.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,12
33.0,102130.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,2,11
69.0,164102.0,9.0,0,1,4,0.0,0.0,40.0,39,0,0,11,0,11
51.0,163052.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,12
43.0,212894.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,4,12
47.0,165484.0,10.0,2,0,4,0.0,0.0,43.0,39,0,1,15,4,3
20.0,70708.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,12,3,6
27.0,119793.0,10.0,2,0,4,0.0,0.0,55.0,0,1,1,15,3,3
47.0,106252.0,13.0,0,1,4,0.0,0.0,50.0,39,1,0,9,6,12
31.0,265807.0,11.0,2,0,4,3137.0,0.0,50.0,39,1,1,8,1,4
40.0,24038.0,13.0,4,1,4,0.0,0.0,55.0,39,1,0,9,4,4
44.0,190739.0,9.0,4,2,2,0.0,0.0,32.0,39,1,1,12,4,12
20.0,137300.0,11.0,4,4,4,0.0,0.0,40.0,39,1,0,8,3,2
32.0,56328.0,13.0,2,5,4,0.0,0.0,8.0,39,0,0,9,1,10
49.0,144514.0,9.0,2,0,4,0.0,1887.0,45.0,39,0,1,12,4,12
26.0,121712.0,9.0,4,4,4,0.0,0.0,30.0,39,1,1,12,3,3
21.0,105997.0,9.0,4,2,4,0.0,0.0,20.0,39,1,0,12,3,12
71.0,66624.0,13.0,2,0,4,0.0,2392.0,60.0,39,0,1,9,5,4
47.0,30575.0,10.0,2,0,4,0.0,0.0,50.0,39,1,1,15,7,10
33.0,53373.0,6.0,4,4,4,0.0,0.0,40.0,39,1,1,11,3,12
30.0,55291.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,3,11
42.0,192569.0,15.0,0,1,4,0.0,0.0,39.0,39,0,0,14,4,11
52.0,447579.0,9.0,0,1,4,0.0,0.0,40.0,9,1,0,12,7,2
35.0,401930.0,9.0,2,5,4,0.0,1887.0,42.0,39,0,0,12,3,1
19.0,195985.0,9.0,4,1,4,0.0,0.0,50.0,39,1,0,12,4,8
67.0,366425.0,16.0,0,1,4,99999.0,0.0,60.0,39,0,1,10,4,4
37.0,213008.0,11.0,2,0,4,0.0,0.0,40.0,24,1,1,8,4,11
33.0,369386.0,10.0,2,5,4,5178.0,0.0,40.0,39,0,0,15,2,11
28.0,242482.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,3,8
32.0,186269.0,9.0,4,3,4,2907.0,0.0,35.0,39,1,1,12,3,12
37.0,359001.0,11.0,2,0,4,15024.0,0.0,50.0,39,0,1,8,4,14
33.0,168387.0,7.0,2,0,4,0.0,0.0,40.0,39,1,1,2,3,12
31.0,61308.0,6.0,4,1,4,0.0,0.0,40.0,39,1,1,11,3,12
48.0,143920.0,14.0,0,1,4,0.0,0.0,25.0,39,1,1,12,4,11
60.0,276213.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,4,5
27.0,211570.0,7.0,4,2,2,0.0,0.0,40.0,39,1,1,2,3,3
47.0,97075.0,9.0,0,4,4,0.0,0.0,40.0,39,1,0,12,0,11
53.0,195904.0,9.0,2,0,4,0.0,0.0,45.0,39,1,1,12,4,14
29.0,255476.0,4.0,4,3,4,0.0,0.0,30.0,26,1,1,5,3,3
37.0,126743.0,2.0,2,0,4,0.0,0.0,53.0,26,1,1,3,4,8
36.0,331395.0,11.0,2,0,4,0.0,0.0,40.0,39,1,1,8,4,5
41.0,174189.0,5.0,5,1,4,0.0,0.0,40.0,39,1,1,6,4,12
45.0,104521.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,4,12
54.0,182855.0,4.0,0,1,4,0.0,0.0,40.0,39,1,0,5,4,2
48.0,218835.0,14.0,2,0,4,0.0,0.0,50.0,9,1,1,12,6,12
18.0,391585.0,9.0,4,2,4,0.0,0.0,40.0,39,1,0,12,4,2
33.0,206609.0,9.0,4,3,4,0.0,1876.0,50.0,39,1,1,12,2,3
37.0,151835.0,13.0,2,0,4,0.0,0.0,40.0,0,0,1,9,4,11
38.0,182526.0,13.0,3,1,4,0.0,0.0,40.0,39,1,0,9,4,11
20.0,224238.0,8.0,4,3,4,0.0,0.0,40.0,39,1,1,0,3,12
59.0,236731.0,4.0,2,0,4,0.0,0.0,40.0,33,1,1,5,4,12
42.0,195897.0,4.0,2,0,4,0.0,0.0,40.0,39,1,1,5,2,12
20.0,210029.0,10.0,4,3,4,0.0,0.0,40.0,39,1,0,15,2,11
53.0,137192.0,13.0,0,4,1,0.0,0.0,50.0,39,1,1,9,4,4
37.0,170563.0,11.0,5,4,4,0.0,0.0,32.0,39,1,0,8,4,11
33.0,172584.0,9.0,4,1,4,0.0,1590.0,50.0,39,1,0,12,3,1
28.0,50814.0,9.0,4,1,4,0.0,0.0,40.0,39,1,0,12,3,2
47.0,96854.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,1,11
22.0,54560.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,12,3,14
40.0,179809.0,10.0,0,1,4,0.0,0.0,40.0,39,0,0,15,4,5
27.0,203160.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,3,2
23.0,216811.0,9.0,4,3,4,0.0,0.0,16.0,39,1,0,12,3,2
37.0,188563.0,14.0,4,1,4,0.0,1876.0,40.0,39,1,1,12,1,11
27.0,221252.0,9.0,4,1,0,0.0,0.0,8.0,39,1,0,12,3,1
47.0,47270.0,12.0,5,4,2,0.0,0.0,40.0,39,1,0,7,2,2
38.0,296317.0,9.0,2,0,4,0.0,0.0,40.0,26,1,1,12,4,2
41.0,135056.0,14.0,4,3,4,8614.0,0.0,50.0,39,0,0,12,2,10
43.0,137304.0,13.0,2,5,2,0.0,0.0,40.0,39,0,0,9,4,1
23.0,140798.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,3,2
52.0,306108.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,2
30.0,160594.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,12
26.0,375499.0,6.0,4,1,2,0.0,0.0,20.0,39,1,1,0,3,2
36.0,72338.0,13.0,2,0,1,0.0,0.0,40.0,39,0,1,9,1,11
17.0,184924.0,5.0,4,3,4,0.0,1719.0,15.0,39,1,1,6,4,6
23.0,187513.0,10.0,4,3,4,0.0,0.0,32.0,39,1,1,15,3,12
22.0,180190.0,10.0,4,1,4,0.0,0.0,40.0,39,1,1,15,3,12
34.0,152453.0,8.0,2,0,4,0.0,0.0,40.0,13,1,1,0,3,12
55.0,174353.0,9.0,2,0,4,0.0,0.0,35.0,39,1,1,12,4,9
23.0,177787.0,13.0,4,3,4,0.0,0.0,30.0,9,1,0,9,3,8
43.0,23157.0,9.0,4,1,4,0.0,0.0,60.0,39,1,1,12,7,14
35.0,210830.0,9.0,4,1,4,0.0,0.0,40.0,39,1,0,12,1,12
43.0,176270.0,13.0,2,0,4,99999.0,0.0,60.0,39,0,1,9,4,4
57.0,102442.0,10.0,0,4,4,0.0,0.0,40.0,39,1,0,15,4,2
38.0,182416.0,9.0,4,4,2,0.0,0.0,42.0,39,1,0,12,6,12
50.0,137815.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,7,12
37.0,80324.0,9.0,2,0,4,0.0,0.0,60.0,39,0,1,12,6,4
21.0,262634.0,4.0,4,1,4,0.0,0.0,36.0,39,1,1,5,3,3
47.0,308499.0,9.0,0,4,4,0.0,0.0,40.0,39,1,0,11,0,11
21.0,118401.0,10.0,4,1,4,0.0,0.0,30.0,39,1,0,15,3,12
28.0,106672.0,13.0,4,3,4,0.0,0.0,2.0,39,1,1,9,3,12
20.0,256504.0,10.0,4,3,4,0.0,0.0,30.0,39,1,0,15,2,11
38.0,181721.0,13.0,2,0,2,0.0,0.0,40.0,39,1,1,9,2,5
21.0,124242.0,10.0,4,3,4,0.0,0.0,40.0,39,1,0,15,2,11
37.0,126569.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,4,12
28.0,122913.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,3,8
36.0,108320.0,9.0,0,3,4,0.0,0.0,40.0,39,1,1,11,4,9
18.0,194091.0,7.0,4,3,4,0.0,0.0,24.0,39,1,1,2,6,3
38.0,216572.0,9.0,5,4,2,0.0,0.0,40.0,39,1,0,11,4,1
60.0,160625.0,10.0,0,1,4,0.0,0.0,47.0,39,1,1,15,4,3
31.0,226696.0,11.0,2,0,4,0.0,0.0,60.0,39,0,1,8,1,5
45.0,144086.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,12
68.0,315859.0,7.0,4,4,4,0.0,0.0,20.0,39,1,1,2,6,3
29.0,207513.0,10.0,2,0,4,0.0,0.0,56.0,39,1,1,15,3,3
62.0,103344.0,13.0,6,1,4,10520.0,0.0,50.0,39,0,1,9,4,4
44.0,192014.0,13.0,5,1,4,0.0,0.0,38.0,39,1,1,9,4,5
40.0,188436.0,9.0,5,2,4,0.0,0.0,40.0,39,1,1,11,6,5
50.0,219420.0,9.0,2,0,4,0.0,0.0,50.0,39,0,1,11,5,12
62.0,268315.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,0,11
44.0,159449.0,10.0,2,0,4,0.0,0.0,80.0,39,0,1,15,2,11
42.0,52781.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,6,5
47.0,154117.0,9.0,5,2,4,0.0,0.0,40.0,39,1,0,11,4,12
36.0,224566.0,12.0,4,1,4,0.0,1669.0,45.0,39,1,1,7,4,10
62.0,208266.0,11.0,0,1,2,0.0,0.0,40.0,39,1,0,8,2,2
35.0,188540.0,5.0,2,0,4,0.0,0.0,50.0,39,1,1,6,1,3
44.0,215304.0,13.0,2,0,4,0.0,0.0,45.0,39,0,1,9,4,10
34.0,258666.0,11.0,4,1,4,0.0,1974.0,40.0,39,1,0,8,3,1
63.0,236338.0,9.0,2,5,4,0.0,0.0,35.0,39,1,0,11,4,8
34.0,181934.0,9.0,0,1,4,0.0,0.0,40.0,39,1,0,11,2,11
36.0,321274.0,13.0,2,0,4,0.0,0.0,50.0,39,1,1,9,6,5
18.0,141626.0,10.0,4,3,4,2176.0,0.0,20.0,39,1,1,15,4,1
56.0,215839.0,10.0,2,0,4,0.0,0.0,60.0,0,1,1,15,4,14
71.0,146365.0,10.0,6,1,4,0.0,0.0,24.0,39,1,0,15,5,5
18.0,256179.0,10.0,4,3,4,594.0,0.0,10.0,39,1,1,15,0,0
31.0,302626.0,10.0,0,4,4,0.0,0.0,40.0,39,1,0,15,3,2
19.0,158343.0,10.0,4,3,4,0.0,0.0,40.0,0,1,0,15,4,1
43.0,94937.0,13.0,2,5,4,0.0,0.0,28.0,39,1,0,9,2,11
44.0,43711.0,13.0,4,1,4,0.0,0.0,48.0,39,1,1,9,4,8
29.0,125131.0,9.0,2,5,4,0.0,0.0,40.0,39,0,0,11,3,2
41.0,43945.0,4.0,2,0,4,0.0,0.0,40.0,0,1,1,5,4,12
47.0,199832.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,12
49.0,280525.0,10.0,2,0,4,0.0,0.0,45.0,39,0,1,15,4,1
42.0,87284.0,15.0,2,0,4,7298.0,0.0,35.0,39,0,1,14,4,11
48.0,153312.0,10.0,2,0,2,0.0,0.0,60.0,39,0,1,15,4,12
65.0,94552.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,4,2
40.0,41888.0,10.0,2,0,2,0.0,2415.0,70.0,39,0,1,15,4,14
27.0,410351.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,12
42.0,245307.0,13.0,2,0,4,0.0,1977.0,48.0,39,0,1,9,2,4
52.0,110563.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,5
25.0,40255.0,10.0,2,0,4,0.0,0.0,80.0,39,1,1,15,3,5
54.0,185407.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,4,3
32.0,115745.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,2,11
21.0,189888.0,12.0,4,1,4,0.0,0.0,55.0,39,1,1,7,2,0
43.0,403276.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,12
57.0,169329.0,9.0,2,0,2,0.0,1887.0,40.0,38,0,1,11,4,1
26.0,44308.0,13.0,4,1,4,0.0,0.0,40.0,39,1,1,9,3,1
27.0,467936.0,10.0,2,0,4,0.0,0.0,48.0,26,1,1,15,3,1
61.0,202384.0,13.0,2,5,4,0.0,0.0,30.0,39,1,0,9,2,11
54.0,93605.0,9.0,0,1,4,0.0,0.0,40.0,39,1,1,11,4,9
46.0,63299.0,9.0,2,0,4,0.0,0.0,50.0,39,1,1,11,4,8
68.0,180082.0,9.0,2,0,4,0.0,0.0,23.0,39,1,1,11,0,11
51.0,254211.0,13.0,2,0,4,0.0,0.0,20.0,39,0,1,9,4,12
37.0,280549.0,13.0,4,2,4,0.0,0.0,40.0,39,1,0,9,4,2
37.0,238802.0,9.0,0,1,4,0.0,0.0,40.0,39,1,1,11,4,1
23.0,33644.0,13.0,4,1,4,0.0,0.0,50.0,39,1,0,9,3,8
21.0,517995.0,9.0,4,3,4,0.0,0.0,20.0,39,1,1,11,2,11
59.0,193895.0,10.0,6,1,4,0.0,0.0,35.0,39,1,0,15,4,2
25.0,236977.0,9.0,5,3,4,0.0,0.0,40.0,26,1,1,11,3,12
23.0,384651.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,3,3
41.0,134130.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,11,6,5
17.0,237399.0,7.0,4,3,4,0.0,0.0,20.0,39,1,1,2,4,8
53.0,104461.0,13.0,4,1,4,8614.0,0.0,50.0,22,0,1,9,4,8
21.0,152668.0,10.0,4,1,4,0.0,0.0,35.0,39,1,1,15,3,12
60.0,199085.0,6.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,2
41.0,49448.0,9.0,2,0,4,99999.0,0.0,40.0,39,0,1,11,6,12
38.0,207202.0,9.0,2,0,4,0.0,0.0,48.0,39,0,1,11,4,7
42.0,146659.0,16.0,2,0,4,0.0,1902.0,50.0,39,0,1,10,4,10
40.0,90737.0,10.0,2,0,4,0.0,1887.0,40.0,39,0,1,15,1,2
46.0,30840.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,4,4
45.0,243743.0,10.0,2,0,4,0.0,0.0,50.0,39,0,1,15,4,12
38.0,219902.0,9.0,5,4,2,0.0,0.0,30.0,39,1,0,11,4,9
20.0,47678.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,3,12
20.0,260199.0,9.0,4,3,4,0.0,0.0,10.0,39,1,0,11,3,1
58.0,102791.0,9.0,0,3,4,0.0,0.0,40.0,39,1,0,11,4,12
68.0,193666.0,16.0,2,0,4,20051.0,0.0,55.0,39,0,1,10,4,10
38.0,87282.0,11.0,4,4,1,0.0,0.0,40.0,39,1,0,8,7,2
34.0,34848.0,10.0,2,0,4,4064.0,0.0,40.0,39,1,1,15,3,9
24.0,243368.0,1.0,4,1,4,0.0,0.0,36.0,26,1,1,13,3,3
29.0,183854.0,9.0,4,1,4,0.0,0.0,25.0,39,1,0,11,3,8
25.0,84224.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,5,11
43.0,216411.0,2.0,4,4,4,0.0,0.0,30.0,6,1,0,3,4,2
32.0,71151.0,13.0,2,0,4,0.0,0.0,20.0,39,1,1,9,1,1
18.0,348131.0,7.0,4,3,2,0.0,0.0,20.0,39,1,0,2,4,2
54.0,244770.0,9.0,4,2,4,0.0,0.0,40.0,39,1,0,11,4,2
23.0,340432.0,9.0,4,1,4,0.0,0.0,40.0,39,1,1,11,3,12
39.0,123945.0,9.0,2,5,4,0.0,0.0,40.0,39,0,0,11,4,2
24.0,21154.0,10.0,4,3,4,0.0,0.0,30.0,39,1,0,15,3,2
20.0,291746.0,8.0,4,3,2,0.0,0.0,40.0,39,1,1,0,2,11
41.0,244172.0,10.0,2,0,4,0.0,0.0,40.0,0,0,1,15,5,12
39.0,235259.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,4,2
23.0,179241.0,11.0,4,3,4,0.0,0.0,40.0,39,1,0,8,3,2
50.0,183638.0,9.0,6,4,4,0.0,0.0,40.0,39,1,0,11,4,8
35.0,62669.0,10.0,2,0,4,0.0,0.0,55.0,39,0,1,15,4,4
46.0,136878.0,13.0,4,1,4,0.0,0.0,40.0,39,1,1,9,7,11
21.0,109869.0,9.0,4,3,4,0.0,0.0,30.0,39,1,1,11,3,12
24.0,229005.0,10.0,4,1,2,0.0,0.0,40.0,39,1,0,15,5,2
20.0,308924.0,10.0,4,3,4,0.0,0.0,25.0,39,1,1,15,2,11
33.0,34572.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,8
53.0,231865.0,8.0,2,0,4,0.0,0.0,40.0,39,0,1,0,4,12
40.0,92649.0,12.0,0,4,4,0.0,0.0,40.0,39,1,0,7,4,2
20.0,219211.0,10.0,4,3,4,0.0,0.0,20.0,39,1,1,15,3,12
38.0,187264.0,9.0,2,5,4,0.0,0.0,55.0,39,1,0,11,4,4
55.0,132145.0,5.0,2,0,4,0.0,0.0,45.0,39,1,1,6,4,12
37.0,29145.0,11.0,4,1,4,0.0,0.0,40.0,39,1,1,8,4,12
25.0,177221.0,9.0,2,0,4,0.0,0.0,75.0,39,1,1,11,3,4
17.0,54257.0,7.0,4,3,4,0.0,0.0,20.0,39,1,0,2,4,2
49.0,124604.0,9.0,0,1,4,0.0,0.0,32.0,39,1,1,11,4,2
27.0,214385.0,9.0,4,1,2,0.0,0.0,40.0,39,1,0,11,0,2
38.0,187870.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,4,12
27.0,189462.0,14.0,4,1,4,0.0,1504.0,45.0,39,1,0,12,3,10
35.0,213208.0,11.0,2,0,2,0.0,0.0,38.0,23,1,1,8,3,1
49.0,240859.0,7.0,2,0,4,0.0,0.0,40.0,5,1,1,2,4,12
47.0,242552.0,10.0,4,1,2,0.0,0.0,40.0,39,1,1,15,2,12
54.0,35557.0,10.0,2,0,4,7298.0,0.0,50.0,39,0,1,15,4,12
36.0,143486.0,9.0,2,0,4,7298.0,0.0,50.0,39,0,1,11,4,14
53.0,375134.0,10.0,2,0,4,0.0,0.0,60.0,39,0,1,15,4,12
29.0,221428.0,8.0,2,3,3,0.0,0.0,35.0,39,1,1,0,3,8
20.0,190916.0,9.0,4,3,4,0.0,0.0,40.0,39,1,0,11,3,2
40.0,240124.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,5
45.0,370274.0,8.0,2,0,4,0.0,0.0,40.0,39,1,1,0,4,12
34.0,143776.0,14.0,4,1,2,0.0,0.0,45.0,0,0,1,12,3,10
43.0,203642.0,13.0,4,1,4,0.0,0.0,40.0,39,0,0,9,4,11
46.0,125892.0,14.0,2,0,4,0.0,0.0,50.0,39,0,1,12,5,12
50.0,89534.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,2
21.0,163870.0,6.0,2,0,4,3908.0,0.0,40.0,39,1,1,11,3,12
58.0,110213.0,9.0,6,1,4,0.0,0.0,40.0,39,0,0,11,4,2
66.0,107112.0,4.0,4,2,2,0.0,0.0,30.0,39,1,1,5,0,11
38.0,190776.0,12.0,0,4,4,0.0,0.0,40.0,39,1,0,7,4,12
49.0,423222.0,14.0,2,0,4,0.0,0.0,50.0,39,0,1,12,4,12
40.0,298635.0,14.0,2,0,1,0.0,1902.0,40.0,30,0,1,12,1,1
28.0,189346.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,1,12
34.0,223327.0,9.0,2,0,4,0.0,1672.0,42.0,39,1,1,11,3,13
52.0,81859.0,9.0,2,0,4,0.0,0.0,48.0,39,0,1,11,4,7
36.0,405644.0,9.0,2,0,4,0.0,0.0,35.0,26,1,1,11,6,12
51.0,85877.0,9.0,0,1,4,99999.0,0.0,60.0,39,0,0,11,6,4
31.0,184307.0,10.0,0,1,4,0.0,0.0,40.0,39,1,1,15,3,12
41.0,151990.0,11.0,2,5,4,0.0,0.0,15.0,39,0,0,8,6,10
74.0,54732.0,10.0,2,0,4,0.0,0.0,20.0,39,0,1,15,4,8
80.0,202483.0,9.0,3,1,4,0.0,0.0,16.0,39,1,0,11,4,2
28.0,299249.0,9.0,0,1,4,0.0,0.0,40.0,39,1,0,11,5,12
50.0,123429.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,9
60.0,376133.0,9.0,2,5,4,15024.0,0.0,15.0,39,0,0,11,5,1
41.0,129793.0,9.0,4,3,4,0.0,0.0,30.0,39,1,1,11,2,12
35.0,182898.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,1,2
24.0,83774.0,9.0,2,0,4,2885.0,0.0,45.0,39,1,1,11,3,8
41.0,221172.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,4,12
45.0,196858.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,11,6,4
37.0,372525.0,14.0,0,4,4,0.0,0.0,48.0,39,1,1,12,4,10
42.0,177307.0,15.0,2,0,4,0.0,0.0,65.0,39,0,1,14,6,5
38.0,143059.0,13.0,4,1,4,0.0,0.0,45.0,39,1,0,9,7,4
71.0,216608.0,11.0,4,1,4,0.0,0.0,40.0,39,1,0,8,4,2
48.0,94461.0,9.0,6,1,4,0.0,0.0,16.0,39,1,0,11,4,2
