age,fnlwgt,education-num,marital-status,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,target,sex,education,workclass,occupation
46.0,267952.0,11.0,0,1,4,0.0,0.0,36.0,39,1,0,8,2,5
51.0,146813.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,10
43.0,50197.0,6.0,5,1,2,0.0,0.0,40.0,39,1,0,0,4,8
23.0,142766.0,10.0,4,3,4,1055.0,0.0,20.0,39,1,1,15,3,2
32.0,171889.0,9.0,0,1,4,0.0,0.0,68.0,39,1,0,11,3,1
59.0,87247.0,6.0,0,1,4,0.0,0.0,40.0,9,1,0,0,0,0
50.0,154728.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,13
28.0,153869.0,7.0,2,0,4,0.0,0.0,40.0,39,1,1,2,3,3
29.0,229300.0,13.0,4,1,4,0.0,0.0,48.0,39,1,1,9,0,10
34.0,242960.0,11.0,2,0,4,0.0,0.0,50.0,39,1,1,8,3,3
22.0,195767.0,13.0,4,3,4,0.0,0.0,30.0,39,1,1,9,3,3
32.0,259425.0,10.0,0,1,4,0.0,0.0,40.0,39,1,1,15,3,3
78.0,213136.0,9.0,6,1,4,0.0,0.0,24.0,39,1,1,11,6,5
53.0,96062.0,5.0,0,1,4,0.0,0.0,50.0,39,1,1,6,4,3
26.0,173992.0,10.0,2,0,4,0.0,0.0,45.0,39,0,1,15,3,3
39.0,126675.0,14.0,2,0,4,0.0,0.0,50.0,39,0,1,12,4,12
21.0,153516.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,2,3
55.0,160362.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,4,1
50.0,447144.0,14.0,2,0,4,0.0,0.0,40.0,39,0,1,12,5,4
49.0,149337.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,4,4
44.0,254134.0,12.0,0,1,2,0.0,0.0,40.0,39,1,1,7,2,13
30.0,143078.0,13.0,0,1,4,0.0,2444.0,55.0,39,0,1,9,1,12
58.0,97562.0,9.0,2,5,4,0.0,0.0,38.0,39,1,0,11,4,8
52.0,131662.0,13.0,0,4,4,0.0,0.0,45.0,39,1,0,9,4,1
37.0,98644.0,13.0,2,5,4,0.0,0.0,16.0,0,0,0,9,4,10
41.0,134130.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,4,12
38.0,81846.0,14.0,2,0,1,0.0,0.0,40.0,3,1,1,12,4,10
57.0,231232.0,4.0,2,0,4,0.0,0.0,40.0,39,1,1,5,4,3
32.0,111567.0,15.0,2,0,4,0.0,0.0,40.0,39,0,1,14,0,10
68.0,230904.0,7.0,6,1,2,0.0,1870.0,35.0,39,1,0,2,4,2
53.0,350510.0,3.0,2,0,4,0.0,0.0,40.0,39,1,1,4,4,14
42.0,115511.0,16.0,2,0,4,0.0,0.0,50.0,39,1,1,10,4,10
45.0,182541.0,10.0,0,4,4,0.0,0.0,48.0,39,1,1,15,4,7
19.0,87515.0,9.0,4,3,4,0.0,0.0,44.0,11,1,1,11,0,0
20.0,254025.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,3,6
36.0,143774.0,10.0,2,5,4,0.0,0.0,12.0,39,0,0,15,4,1
29.0,102345.0,11.0,5,1,4,0.0,0.0,40.0,39,1,1,8,3,3
22.0,180052.0,10.0,4,3,4,0.0,0.0,20.0,39,1,1,15,3,8
35.0,241306.0,10.0,4,1,4,0.0,0.0,50.0,39,1,1,15,3,12
42.0,55395.0,10.0,2,0,4,0.0,0.0,52.0,39,1,1,15,4,3
35.0,65706.0,9.0,0,4,4,0.0,0.0,40.0,39,1,0,11,3,8
56.0,60166.0,2.0,4,1,0,0.0,0.0,65.0,39,1,1,3,6,4
50.0,211654.0,6.0,2,0,4,0.0,0.0,40.0,39,0,1,0,4,3
17.0,25982.0,8.0,4,3,4,0.0,0.0,30.0,39,1,0,0,4,12
33.0,143653.0,9.0,2,0,4,0.0,0.0,30.0,39,1,1,11,3,12
23.0,319842.0,10.0,4,3,4,0.0,0.0,25.0,39,1,1,15,3,3
57.0,223892.0,13.0,2,5,4,0.0,0.0,40.0,39,0,0,9,1,4
57.0,104455.0,10.0,3,3,1,0.0,0.0,90.0,39,0,0,15,4,12
43.0,317185.0,11.0,0,4,4,0.0,0.0,36.0,39,1,0,8,2,11
41.0,114580.0,15.0,2,5,4,0.0,2415.0,55.0,39,0,0,14,5,4
35.0,241998.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,3,3
37.0,126738.0,9.0,2,0,4,0.0,0.0,72.0,39,1,1,11,6,5
32.0,191856.0,14.0,2,5,4,0.0,0.0,45.0,39,0,0,12,3,12
45.0,22610.0,10.0,0,4,4,0.0,0.0,40.0,39,1,0,15,4,1
18.0,97474.0,9.0,4,3,4,0.0,0.0,20.0,39,1,0,11,0,11
47.0,191411.0,14.0,2,0,1,0.0,0.0,45.0,19,1,1,12,4,10
18.0,217743.0,7.0,4,3,4,0.0,0.0,40.0,39,1,0,2,4,12
31.0,203488.0,9.0,4,1,4,0.0,0.0,50.0,39,1,1,11,3,14
34.0,221966.0,13.0,4,1,4,0.0,0.0,45.0,39,1,1,9,1,10
19.0,100999.0,7.0,4,3,4,0.0,0.0,30.0,39,1,0,2,6,2
36.0,166549.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,3
45.0,338105.0,13.0,2,0,1,0.0,0.0,40.0,30,1,1,9,4,1
35.0,194490.0,9.0,0,4,4,0.0,0.0,38.0,39,1,0,11,3,2
53.0,204397.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,11,2,4
56.0,160383.0,6.0,6,1,4,0.0,0.0,37.0,39,1,0,0,7,12
29.0,251905.0,12.0,2,0,4,0.0,0.0,45.0,39,1,1,7,3,3
30.0,194740.0,13.0,2,0,4,0.0,0.0,40.0,39,1,1,9,5,11
43.0,256813.0,14.0,2,0,4,0.0,1902.0,40.0,39,0,1,12,4,10
26.0,186168.0,13.0,4,3,4,0.0,0.0,40.0,39,1,0,9,3,4
53.0,251240.0,13.0,2,0,4,0.0,2415.0,50.0,39,0,1,9,5,4
23.0,607118.0,9.0,4,3,2,0.0,0.0,36.0,39,1,1,11,3,12
48.0,199763.0,9.0,2,5,4,0.0,0.0,8.0,39,1,0,11,4,10
57.0,148509.0,13.0,2,0,1,0.0,0.0,35.0,19,1,1,9,2,11
30.0,319280.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,5,11
47.0,664821.0,13.0,2,0,4,0.0,0.0,40.0,8,1,1,9,4,8
54.0,307973.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,6
40.0,42703.0,10.0,2,5,4,0.0,0.0,40.0,39,0,0,15,2,1
18.0,218100.0,7.0,4,3,4,0.0,0.0,25.0,39,1,0,2,4,8
19.0,211553.0,10.0,4,3,4,0.0,0.0,35.0,39,1,0,15,0,11
71.0,45801.0,9.0,2,0,4,0.0,0.0,70.0,39,1,1,11,0,0
59.0,169982.0,10.0,2,0,4,15024.0,0.0,60.0,39,0,1,15,5,4
60.0,131852.0,3.0,2,0,4,0.0,0.0,30.0,39,0,1,4,0,11
18.0,130849.0,10.0,4,3,4,0.0,0.0,15.0,39,1,0,15,4,12
30.0,117944.0,9.0,2,0,4,0.0,0.0,25.0,39,1,1,11,1,11
35.0,219902.0,9.0,5,4,2,0.0,0.0,48.0,39,1,0,11,3,14
37.0,190964.0,9.0,5,3,4,0.0,0.0,40.0,39,1,1,11,4,4
30.0,339388.0,10.0,2,0,4,0.0,0.0,72.0,39,0,1,15,5,13
24.0,308205.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,3,4
54.0,175804.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,6,4
34.0,181091.0,10.0,4,3,4,0.0,0.0,50.0,39,1,1,15,1,5
40.0,222596.0,13.0,2,0,4,0.0,0.0,60.0,39,0,1,9,4,10
52.0,125932.0,4.0,6,1,4,0.0,0.0,40.0,39,1,0,5,4,8
57.0,208311.0,13.0,2,0,4,0.0,0.0,80.0,39,0,1,9,0,0
42.0,433170.0,10.0,2,0,4,0.0,0.0,60.0,39,0,1,15,4,3
44.0,147265.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,4
46.0,207301.0,9.0,4,1,4,0.0,0.0,37.0,39,1,0,11,4,2
39.0,301070.0,13.0,2,0,4,0.0,0.0,70.0,39,0,1,9,4,4
67.0,273239.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,5,12
36.0,119957.0,13.0,5,4,2,0.0,0.0,35.0,39,1,0,9,4,12
27.0,313479.0,13.0,4,3,4,0.0,0.0,50.0,39,1,1,9,3,10
48.0,122066.0,9.0,2,0,4,0.0,0.0,35.0,39,0,1,11,7,2
19.0,340094.0,10.0,4,3,4,0.0,0.0,20.0,39,1,0,15,4,8
17.0,132755.0,7.0,4,3,4,0.0,0.0,15.0,39,1,1,2,4,12
20.0,116773.0,10.0,4,3,4,0.0,0.0,40.0,0,1,1,15,2,0
29.0,232666.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,3
26.0,109186.0,10.0,2,0,4,0.0,0.0,50.0,11,1,1,15,3,12
23.0,211601.0,11.0,4,3,2,0.0,0.0,15.0,39,1,0,8,2,0
78.0,135839.0,9.0,6,1,4,1086.0,0.0,20.0,39,1,0,11,0,11
19.0,180976.0,6.0,4,4,4,0.0,0.0,35.0,39,1,0,0,0,11
48.0,168262.0,13.0,2,0,4,0.0,0.0,25.0,39,0,1,9,4,8
45.0,240356.0,10.0,0,1,4,0.0,0.0,55.0,39,1,0,15,4,12
18.0,71076.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,0,0
40.0,362482.0,11.0,2,0,4,0.0,0.0,50.0,39,1,1,8,4,12
38.0,104236.0,12.0,0,4,4,1471.0,0.0,40.0,39,1,0,7,1,1
39.0,114366.0,13.0,4,1,4,0.0,0.0,35.0,39,1,1,9,7,11
38.0,353263.0,14.0,4,1,4,0.0,0.0,50.0,22,0,0,12,4,1
43.0,34007.0,13.0,2,0,4,0.0,0.0,70.0,39,0,1,9,6,5
48.0,48553.0,10.0,4,1,4,0.0,0.0,72.0,39,1,1,15,4,4
22.0,213291.0,12.0,4,3,4,0.0,0.0,25.0,39,1,1,7,2,11
49.0,318280.0,13.0,2,0,4,0.0,0.0,55.0,39,0,1,9,5,12
32.0,348152.0,14.0,2,0,4,0.0,0.0,40.0,39,0,1,12,3,4
50.0,148953.0,9.0,2,0,4,0.0,0.0,50.0,39,0,1,11,4,14
31.0,35985.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,3
31.0,373185.0,10.0,4,4,4,0.0,0.0,42.0,26,1,1,15,3,3
25.0,52921.0,12.0,2,0,4,0.0,0.0,45.0,39,1,1,7,3,12
50.0,126566.0,9.0,2,0,2,0.0,0.0,40.0,39,1,1,11,4,6
22.0,126945.0,11.0,2,0,4,0.0,0.0,40.0,39,1,1,8,3,13
38.0,498785.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,6
18.0,210652.0,9.0,4,3,4,0.0,0.0,15.0,39,1,1,11,0,0
52.0,335997.0,13.0,2,0,4,7688.0,0.0,38.0,39,0,1,9,4,1
39.0,322143.0,8.0,2,0,4,15024.0,0.0,70.0,39,0,1,0,4,14
44.0,160369.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,11,4,3
49.0,120121.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,5,4
38.0,173858.0,13.0,2,0,1,7688.0,0.0,35.0,3,0,1,9,4,5
33.0,137310.0,9.0,4,3,4,0.0,0.0,40.0,0,1,0,11,3,7
25.0,208117.0,13.0,4,2,4,0.0,0.0,40.0,39,1,1,9,3,10
58.0,72998.0,7.0,0,1,2,14084.0,0.0,40.0,39,0,0,2,1,3
42.0,328239.0,10.0,4,1,4,0.0,0.0,40.0,39,1,1,15,4,8
59.0,124137.0,9.0,0,1,4,2202.0,0.0,40.0,39,1,1,11,4,12
27.0,103164.0,7.0,2,0,4,0.0,0.0,40.0,39,1,1,2,3,3
57.0,26716.0,13.0,0,1,4,0.0,0.0,45.0,39,1,1,9,4,3
57.0,113090.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,1
48.0,176026.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,7
49.0,34845.0,11.0,0,1,4,0.0,0.0,48.0,39,1,1,8,6,14
35.0,47707.0,9.0,4,1,2,0.0,0.0,40.0,39,1,0,11,3,8
19.0,231972.0,7.0,4,3,4,0.0,0.0,20.0,39,1,0,2,4,2
29.0,128777.0,4.0,0,4,4,0.0,0.0,55.0,39,1,0,5,3,3
44.0,124924.0,11.0,4,1,4,0.0,0.0,44.0,39,1,1,8,2,3
31.0,157640.0,13.0,2,0,4,7688.0,0.0,55.0,39,0,1,9,3,12
50.0,46401.0,13.0,3,1,4,0.0,0.0,20.0,11,1,0,9,4,8
52.0,178596.0,14.0,2,0,4,0.0,0.0,45.0,39,0,1,12,4,3
57.0,172667.0,10.0,2,0,4,0.0,0.0,32.0,39,1,1,15,0,11
56.0,95763.0,6.0,0,1,4,0.0,0.0,45.0,39,1,1,0,4,3
54.0,197975.0,3.0,2,0,4,0.0,0.0,51.0,39,1,1,4,4,12
55.0,192869.0,10.0,2,0,4,0.0,0.0,36.0,39,1,1,15,4,5
17.0,98005.0,7.0,4,3,4,0.0,0.0,20.0,39,1,0,2,4,8
67.0,98921.0,12.0,2,0,4,0.0,0.0,50.0,39,1,1,7,6,4
38.0,187748.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,4,10
38.0,181943.0,13.0,4,1,4,0.0,0.0,35.0,39,1,0,9,4,2
44.0,318046.0,10.0,2,0,4,0.0,0.0,35.0,39,0,1,15,4,8
53.0,68684.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,14
19.0,35245.0,9.0,4,3,4,0.0,0.0,25.0,39,1,1,11,4,3
36.0,268292.0,9.0,2,0,4,0.0,0.0,41.0,39,1,1,11,4,3
44.0,198282.0,14.0,2,0,4,15024.0,0.0,40.0,39,0,1,12,4,4
63.0,156120.0,3.0,4,1,4,0.0,0.0,50.0,0,1,0,4,4,9
40.0,266324.0,10.0,0,2,4,0.0,1564.0,70.0,20,0,1,15,6,4
66.0,592029.0,9.0,6,1,2,0.0,0.0,24.0,39,1,0,11,4,8
31.0,144990.0,9.0,3,4,2,0.0,0.0,40.0,39,1,0,11,3,7
37.0,50096.0,11.0,2,0,4,0.0,0.0,30.0,39,1,1,8,6,12
36.0,117528.0,9.0,5,4,4,0.0,0.0,38.0,39,1,0,11,4,2
58.0,200316.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,14
35.0,179579.0,14.0,2,0,4,0.0,1977.0,48.0,39,0,1,12,3,4
31.0,101562.0,13.0,4,1,4,0.0,0.0,50.0,39,0,0,9,3,12
48.0,49298.0,16.0,2,0,4,0.0,1902.0,50.0,39,0,1,10,5,10
25.0,113654.0,9.0,5,4,4,0.0,0.0,37.0,39,1,0,11,3,5
38.0,172855.0,13.0,2,5,2,0.0,1887.0,40.0,39,0,0,9,2,10
17.0,368700.0,7.0,4,3,4,0.0,0.0,10.0,39,1,1,2,6,5
45.0,32172.0,10.0,4,1,4,0.0,0.0,50.0,39,1,1,15,6,5
26.0,140649.0,13.0,2,0,4,0.0,0.0,40.0,39,1,1,9,3,4
25.0,326370.0,10.0,4,1,4,0.0,0.0,38.0,0,1,1,15,3,2
52.0,242517.0,9.0,2,5,4,7688.0,0.0,40.0,39,0,0,11,4,1
18.0,174926.0,5.0,4,3,4,0.0,0.0,15.0,0,1,1,6,4,8
21.0,182117.0,13.0,4,2,4,0.0,0.0,20.0,39,1,1,9,3,12
25.0,152503.0,10.0,4,1,2,0.0,0.0,40.0,39,1,1,15,1,13
41.0,323790.0,9.0,0,4,4,0.0,0.0,55.0,39,1,1,11,4,6
23.0,455361.0,9.0,4,1,4,0.0,0.0,40.0,13,1,1,11,3,8
51.0,181139.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,6,12
51.0,71046.0,13.0,2,0,4,0.0,0.0,60.0,39,0,1,9,6,5
27.0,217848.0,8.0,2,0,4,0.0,0.0,40.0,39,0,1,0,2,1
48.0,28791.0,9.0,2,5,4,0.0,0.0,50.0,39,1,0,11,6,12
24.0,166371.0,9.0,4,2,4,0.0,0.0,40.0,39,1,1,11,1,3
48.0,168216.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,12
53.0,151864.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,3
38.0,146178.0,9.0,4,4,2,0.0,0.0,40.0,39,1,0,11,4,3
53.0,164195.0,10.0,2,0,4,4386.0,0.0,40.0,39,0,1,15,1,13
46.0,121124.0,13.0,2,0,4,15024.0,0.0,40.0,39,0,1,9,2,11
34.0,124827.0,6.0,2,0,4,0.0,0.0,80.0,39,1,1,0,3,14
36.0,193026.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,4,12
50.0,34067.0,10.0,2,0,4,0.0,0.0,60.0,39,0,1,15,6,5
65.0,37170.0,4.0,2,0,4,0.0,0.0,20.0,39,1,1,5,0,11
39.0,118429.0,10.0,0,1,4,0.0,0.0,40.0,39,1,1,15,4,12
36.0,211022.0,11.0,0,1,4,0.0,0.0,40.0,39,0,1,8,4,10
40.0,249039.0,9.0,0,1,4,0.0,0.0,40.0,39,1,0,11,4,1
62.0,213321.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,11,4,10
19.0,134252.0,10.0,4,3,4,0.0,0.0,15.0,39,1,1,15,4,12
30.0,259058.0,14.0,0,4,4,0.0,1726.0,40.0,39,1,1,12,3,10
24.0,99844.0,14.0,4,3,4,0.0,0.0,60.0,39,1,1,12,3,10
76.0,208843.0,4.0,6,1,4,0.0,0.0,30.0,39,1,1,5,4,12
22.0,535852.0,6.0,4,1,4,0.0,0.0,40.0,26,1,1,0,3,7
31.0,168854.0,10.0,4,1,4,0.0,1504.0,40.0,39,1,1,15,3,12
45.0,201080.0,10.0,2,0,4,0.0,0.0,60.0,39,0,1,15,4,12
42.0,149102.0,11.0,4,3,4,0.0,0.0,40.0,39,1,1,8,5,3
41.0,101593.0,14.0,2,0,4,15024.0,0.0,50.0,39,0,1,12,4,10
25.0,318644.0,13.0,4,3,4,0.0,0.0,40.0,39,1,1,9,3,4
21.0,209955.0,9.0,4,1,4,0.0,0.0,48.0,39,1,1,11,3,3
29.0,141005.0,10.0,0,4,4,0.0,0.0,24.0,39,1,0,15,5,12
46.0,265105.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,4,10
28.0,206351.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,3,12
36.0,359131.0,10.0,4,1,4,0.0,0.0,50.0,39,1,0,15,4,4
20.0,41356.0,12.0,4,1,4,0.0,0.0,32.0,39,1,0,7,0,11
58.0,114362.0,10.0,2,0,2,0.0,0.0,30.0,39,1,1,15,0,11
34.0,272411.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,3,1
60.0,88570.0,11.0,2,5,4,0.0,0.0,15.0,11,0,0,8,6,14
47.0,199058.0,15.0,4,1,4,0.0,0.0,40.0,39,0,1,14,6,10
38.0,309230.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,3
22.0,52596.0,10.0,4,3,4,0.0,0.0,8.0,39,1,1,15,3,12
54.0,96710.0,9.0,2,2,2,0.0,0.0,20.0,39,1,0,11,4,1
21.0,221418.0,10.0,4,3,4,0.0,0.0,40.0,39,1,0,15,2,0
70.0,131699.0,13.0,0,4,4,0.0,0.0,55.0,39,1,0,9,5,4
24.0,138892.0,9.0,2,0,2,0.0,0.0,40.0,39,1,1,11,3,3
31.0,168906.0,12.0,2,5,4,0.0,0.0,35.0,39,1,0,7,5,2
24.0,112854.0,10.0,4,1,4,0.0,0.0,16.0,39,1,0,15,3,1
36.0,91037.0,9.0,2,5,4,0.0,0.0,40.0,39,0,0,11,4,1
39.0,379350.0,6.0,2,0,4,0.0,0.0,40.0,39,1,1,0,4,3
54.0,137069.0,15.0,2,0,1,0.0,0.0,40.0,19,1,1,14,4,4
39.0,179271.0,10.0,2,0,4,0.0,0.0,50.0,39,0,1,15,4,3
60.0,120163.0,13.0,2,0,4,0.0,0.0,40.0,39,1,1,9,0,0
41.0,91316.0,12.0,4,1,4,0.0,0.0,40.0,39,1,1,7,4,8
18.0,95917.0,9.0,4,3,4,0.0,0.0,25.0,2,1,1,11,4,12
22.0,255969.0,8.0,4,1,4,0.0,0.0,48.0,39,1,1,0,2,0
33.0,188246.0,14.0,2,0,4,7298.0,0.0,45.0,39,0,1,12,3,4
40.0,105936.0,13.0,0,1,4,0.0,0.0,40.0,39,1,0,9,4,10
21.0,191444.0,7.0,4,4,4,0.0,0.0,40.0,39,1,1,2,3,5
69.0,150080.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,6,5
35.0,212512.0,9.0,2,0,4,0.0,0.0,50.0,39,0,1,11,3,3
44.0,138845.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,4,14
22.0,117606.0,13.0,4,3,4,0.0,0.0,25.0,39,1,0,9,3,2
40.0,105862.0,13.0,0,4,4,5455.0,0.0,40.0,39,1,0,9,2,10
27.0,54897.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,11,3,6
61.0,315977.0,9.0,2,0,2,0.0,0.0,40.0,39,1,1,11,6,14
61.0,205482.0,9.0,3,1,4,0.0,0.0,60.0,39,1,0,11,7,14
27.0,190653.0,11.0,2,0,4,0.0,0.0,40.0,0,0,1,8,0,2
25.0,137658.0,10.0,4,1,4,0.0,0.0,45.0,39,1,0,15,3,1
37.0,143058.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,4,3
56.0,83196.0,9.0,2,0,4,0.0,0.0,50.0,39,1,1,11,4,4
36.0,90897.0,12.0,4,1,4,0.0,0.0,40.0,39,1,0,7,4,13
57.0,425161.0,14.0,2,0,4,15024.0,0.0,40.0,39,0,1,12,1,12
37.0,240837.0,9.0,0,1,4,0.0,0.0,30.0,39,1,0,11,4,12
17.0,286960.0,7.0,4,3,4,0.0,0.0,40.0,39,1,1,2,4,10
35.0,304252.0,12.0,0,1,1,0.0,0.0,40.0,40,1,0,7,5,4
54.0,195904.0,11.0,2,0,4,0.0,0.0,40.0,39,1,1,8,5,3
62.0,183735.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,4,4
31.0,117526.0,10.0,4,1,4,0.0,0.0,45.0,39,1,0,15,3,5
43.0,111483.0,10.0,2,0,4,7298.0,0.0,40.0,39,0,1,15,4,12
35.0,150057.0,9.0,2,0,4,4386.0,0.0,48.0,39,1,1,11,3,7
30.0,138744.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,2,0
38.0,365307.0,9.0,5,1,4,0.0,0.0,32.0,39,1,0,11,4,2
25.0,117827.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,3,1
39.0,120985.0,9.0,0,3,4,0.0,0.0,40.0,39,1,1,11,4,8
17.0,89160.0,8.0,4,3,4,0.0,0.0,18.0,39,1,0,0,4,1
26.0,208326.0,9.0,2,0,4,3942.0,0.0,45.0,39,1,1,11,3,4
25.0,410009.0,10.0,4,4,4,0.0,0.0,40.0,39,1,0,15,3,1
18.0,150817.0,7.0,4,3,4,0.0,0.0,20.0,39,1,0,2,4,8
31.0,176711.0,9.0,2,0,4,0.0,0.0,38.0,39,1,1,11,3,9
40.0,55508.0,4.0,0,4,4,0.0,0.0,40.0,39,1,0,5,4,5
79.0,97082.0,8.0,6,1,4,18481.0,0.0,45.0,39,0,1,0,5,12
19.0,340567.0,2.0,4,1,4,0.0,0.0,55.0,26,1,1,3,4,6
19.0,91893.0,10.0,4,3,4,0.0,0.0,24.0,39,1,1,15,4,3
46.0,33794.0,10.0,2,0,4,0.0,0.0,10.0,39,1,1,15,4,10
23.0,216853.0,11.0,2,0,4,0.0,0.0,25.0,39,1,1,8,0,3
20.0,135716.0,9.0,4,3,4,0.0,0.0,44.0,39,1,1,11,4,6
65.0,107620.0,7.0,6,1,4,0.0,0.0,8.0,39,1,0,2,4,1
49.0,191277.0,11.0,0,3,4,0.0,0.0,30.0,37,1,1,8,4,12
20.0,260254.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,4,3
18.0,391257.0,10.0,4,1,4,0.0,0.0,40.0,39,1,0,15,7,8
53.0,30447.0,9.0,0,1,4,0.0,0.0,50.0,39,1,1,11,4,7
19.0,274657.0,3.0,4,1,4,0.0,0.0,50.0,13,1,1,4,4,8
43.0,182437.0,13.0,4,1,4,0.0,0.0,45.0,39,0,1,9,4,10
41.0,173858.0,4.0,2,0,1,0.0,0.0,40.0,3,1,1,5,4,3
30.0,74966.0,11.0,2,5,4,0.0,0.0,24.0,39,1,0,8,3,2
24.0,111450.0,9.0,4,4,2,0.0,0.0,40.0,39,1,1,11,3,14
33.0,373432.0,10.0,5,3,4,0.0,0.0,60.0,39,1,1,15,3,3
22.0,361608.0,9.0,4,1,4,0.0,0.0,40.0,39,1,0,11,3,1
64.0,240357.0,9.0,6,1,4,0.0,0.0,40.0,39,0,0,11,4,1
46.0,423222.0,10.0,2,0,4,3103.0,0.0,60.0,39,0,1,15,4,3
34.0,287737.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,3,12
30.0,91145.0,9.0,4,4,4,0.0,0.0,55.0,39,1,1,11,3,6
36.0,127686.0,9.0,5,4,4,0.0,0.0,37.0,39,1,0,11,4,2
71.0,155093.0,11.0,6,1,4,0.0,0.0,20.0,39,1,0,8,4,2
42.0,196029.0,13.0,2,0,4,0.0,0.0,48.0,39,0,1,9,4,14
23.0,117767.0,9.0,4,3,4,0.0,0.0,35.0,39,1,1,11,3,12
48.0,202322.0,2.0,2,0,4,0.0,0.0,40.0,8,1,1,3,4,6
43.0,35236.0,9.0,3,1,4,0.0,0.0,40.0,39,1,1,11,6,3
81.0,201398.0,14.0,6,4,4,0.0,0.0,60.0,0,1,1,12,4,10
49.0,197038.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,5,4
31.0,121321.0,7.0,2,0,4,0.0,0.0,51.0,39,1,1,2,3,12
31.0,163845.0,9.0,0,4,4,0.0,0.0,40.0,39,1,0,11,1,8
53.0,107096.0,13.0,4,4,4,0.0,1669.0,50.0,39,1,1,9,4,12
36.0,404661.0,10.0,2,0,2,0.0,0.0,40.0,39,0,1,15,2,10
29.0,185908.0,13.0,2,0,2,0.0,0.0,55.0,39,0,1,9,3,4
34.0,240979.0,9.0,5,4,4,0.0,0.0,80.0,39,1,1,11,3,3
36.0,246449.0,10.0,2,0,4,0.0,0.0,60.0,39,0,1,15,4,4
21.0,116788.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,11,3,3
32.0,211239.0,10.0,1,5,4,0.0,0.0,40.0,39,0,0,15,3,4
58.0,204816.0,10.0,2,0,4,0.0,0.0,60.0,39,0,1,15,6,4
54.0,200960.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,6,12
55.0,153788.0,10.0,2,5,4,0.0,0.0,37.0,39,1,0,15,7,2
52.0,73134.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,6,12
22.0,285775.0,13.0,4,3,4,0.0,0.0,40.0,39,1,1,9,2,0
51.0,43705.0,14.0,2,0,4,0.0,0.0,54.0,39,0,1,12,2,10
52.0,192563.0,10.0,0,1,4,0.0,0.0,38.0,39,1,0,15,2,5
30.0,147430.0,9.0,3,1,4,0.0,0.0,40.0,39,1,0,11,3,1
50.0,172046.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,1,4
